Item	Bezeichnung	ist ein	lat	lon	Straße
Q1714381	Justizvollzugsanstalt Fuhlsbüttel	Justizvollzugsanstalt	53.62138889	10.02111111	
Q2252910	U-Bahnhof Lutterothstraße	U-Bahnhof	53.58194444	9.9475	
Q34378748	Blumenburg Kino	Kino	53.58233	9.97094	Hoheluftchaussee 97, 20253 Hamburg
Q105640713	Hochbunker Humboldtstraße	Hochbunker	53.57688	10.02167	Humboldtstraße 91 – 99, 22083 Hamburg
Q1734429	Karstadt Mönckebergstraße	Warenhaus	53.551118	10	
Q115311294	Landhaus Billhof	Landhaus	53.5031792	10.1382304	Billwerder Billdeich 256, 21033 Hamburg
Q66807306	Grundschule Hoheluft	Schule	53.58148	9.96743	
Q1943691	Molotow (Musikclub)	Veranstaltungsort für Musikdarbietungen	53.550112	9.956541	
Q111049882	Schule Uferstraße 10	Schulgebäude	53.57097	10.03904	Uferstraße 10
Q28499884	Hospital St. Georg	ehemaliges Krankenhaus	53.556111111111	10.007777777778	
Q66619165	Grundschule Bramfeld	Grundschule	53.6058	10.08182	
Q88265899	Bugenhagenschule Ottensen	Grundschule	53.55513	9.93247	Bei der Osterkirche 17
Q14548756	Künstlerhaus Sootbörn	Künstlerhaus	53.61561111	9.95444444	
Q2250978	Schule Tieloh	Schulgebäude	53.59283056	10.05175	
Q66133369	Gymnasium Rissen	Gymnasium	53.57983	9.75186	Voßhagen 15
Q107762039	Altbau der Staats- und Universitätsbibliothek Hamburg	Schulgebäude	53.56424	9.98521	Moorweidenstraße 40
Q106583155	Schule Islandstraße	Schulgebäude	53.62909	10.15912	Islandstraße 25
Q76416817	Katholische Bonifatiusschule	Schulgebäude	53.50488	9.98652	Bonifatiusstraße 2
Q105822402	Schule Max-Eichholz-Ring	Schulgebäude	53.50708	10.21705	Max-Eichholz-Ring 25
Q312478	Konzentrationslager Neuengamme	NS-Konzentrationslager	53.427413	10.226254	
Q1583703	Hanseatic Trade Center	Bürogebäude	53.5425	9.98444444	
Q1656469	Ida-Ehre-Schule	Stadtteilschule	53.574224	9.973637	Bogenstr. 36, 20144 Hamburg
Q111215933	Hochbunker Binderstraße	Luftschutzbunker	53.56784	9.98475	Binderstraße 32
Q107938369	Schule An den Teichwiesen	Schulgebäude	53.64989	10.14858	Saseler Weg 30
Q66424303	Schule Wielandstraße	Grundschule	53.57011	10.05371	
Q98688077	Schule Horner Weg 89	Schulgebäude	53.556	10.07031	Horner Weg 89
Q2375489	Synagoge Neuer Steinweg	Synagoge	53.550226	9.977675	
Q56426010	Rudolf-Steiner-Schule Wandsbek	weiterführende Schule	53.6029	10.12647	Rahlstedter Weg 60
Q1739852	Markthalle Hamburg	Gebäudekomplex	53.54888889	10.00583333	Kosterwall 11, 20095 Hamburg
Q14538517	Containerterminal Burchardkai	Containerterminal	53.53388	9.919109	
Q34378993	Lichtmess	Kino	53.55622	9.93297	Gaußstraße 25, 22765 Hamburg
Q106225778	Schule Weidenstieg	Schulgebäude	53.57002	9.963	Weidenstieg 29
Q897345	Brahms Kontor	Kontorhaus	53.55472222	9.97916667	
Q65900626	Geschwister-Scholl-Stadtteilschule	weiterführende Schule	53.59035	9.85624	Böttcherkamp 181
Q115253992	Bahnhof Oortkaten	ehemaliger Bahnhof	53.45936193420231	10.10957644301999	
Q59689078	Dankeskirche (Hamburg-Hamm)	Kirchengebäude	53.5475	10.0554	
Q104776808	Schule Wohlwillstraße	Schulgebäude	53.55529	9.96306	Wohlwillstraße 46
Q98959575	Schule Sterntalerstraße	Schulgebäude	53.55968	10.11194	Sterntalerstraße 42
Q111537282	Senioren- und Pflegeheim “Lupine”	Schule in öffentlicher Trägerschaft	53.58086	9.86344	Lupinenweg 12
Q45476681	KZ Hamburg-Fuhlsbüttel	Konzentrationslager	53.6333	10.016699	
Q17353344	Alsterburg	Burg	53.55027771	9.99222183	
Q94400157	Katholische Schule Blankenese	Schulgebäude	53.56171	9.82258	Mörikestraße 16
Q1407367	Fernsprechamt Schlüterstraße	Gebäude	53.56847222	9.98555556	
Q2363470	U-Bahnhof Hagenbecks Tierpark	U-Bahnhof	53.59277778	9.94388889	
Q93376730	Katholische Schule Farmsen	Schulgebäude	53.60735	10.12178	Rahlstedter Weg 15
Q109008225	Anton-Rée-Schule Allermöhe	Schulgebäude	53.4818	10.17368	Ebner-Eschenbach-Weg 43
Q600946	Wasserturm Hamburg-Bergedorf	Turm	53.49219444	10.22852778	
Q104120298	Schule Sander Straße	Schule in öffentlicher Trägerschaft	53.49566	10.21822	Sander Straße 11, 21029 Hamburg
Q113827709	Schule Löwenstraße	Schulgebäude	53.58721	9.97407	Löwenstraße 58
Q1540603	Goßlerhaus	Villa	53.56477778	9.80875	
Q21177249	Kirche zur Heiligen Dreieinigkeit	Kirchengebäude	53.5561735	10.0408924	
Q83705929	Schule Niekampsweg	Schulgebäude	53.60852	9.89666	Niekampsweg 25
Q2465975	U-Bahnhof Legienstraße	U-Bahnhof	53.547	10.0963	
Q111129847	Schule Hastedtstraße	Schulgebäude	53.45685	9.97384	Hastedtstraße 30
Q1584937	Harburger Schloss	Schloss	53.46972222	9.98527778	
Q106766943	Schule Angerstraße 7	Schulgebäude	53.55962	10.03012	Angerstraße 7
Q84562959	Schule Oppelner Straße	Schulgebäude	53.57339	10.14446	Oppelner Straße 45
Q95996025	Stadtteilschule Blankenese	weiterführende Schule	53.5648	9.823	Frahmstraße 15
Q1626887	Volksschule Seilerstraße	Schulgebäude	53.55026	9.96362	Seilerstraße 41-43
Q109614236	Alten- und Pflegeheim Talita Kum	Schulgebäude	53.4453	10.22283	Neuengammer Hausdeich 249
Q96745681	Schule am Altonaer Volkspark	Schulgebäude	53.59076	9.88383	Vorhornweg 2
Q106631187	Schule Hübbesweg	Schulgebäude	53.55379	10.06104	Hübbesweg 7-9
Q34379126	Streit's Haus Filmtheater	Kino	53.55429	9.99042	
Q16220834	Bahnhof Eidelstedt Zentrum	Bauwerk	53.60997	9.90154	
Q86828291	Spirituosen- und Likörfabrik Louis Hilke	Unternehmen	53.46352777777778	9.984333333333334	
Q63183783	Gymnasium Hochrad	Gymnasium	53.554444444444	9.8766666666667	Hochrad 2
Q79474336	Schule Tornquiststraße	Grundschule	53.57376	9.95326	
Q105723361	Berufsschule Billwerder Billdeich 614	Schulgebäude	53.49565	10.18149	Billwerder Billdeich 614
Q1550320	Gruenspan	Nachtclub	53.551728	9.958178	
Q105954837	Notkestraße 23	Kinder- und Jugendfreizeiteinrichtung	53.57286	9.88598	Notkestraße 23
Q60977994	Große Freiheit 39	Gebäude	53.55114467	9.95788336	
Q7607259	Bahnhof Stellingen	S-Bahnstation	53.589444	9.918333	Volksparkstraße 69
Q112127919	Feuer- und Rettungswache Wandsbek	Feuerwehrhaus	53.58448	10.11813	Stein-Hardenberg-Straße 2
Q1492309	Galleria	Passage	53.552917	9.988729	Große Bleichen 2120354 Hamburg
Q106020440	Schule Hammer Straße	Förderschule für Behinderte	53.56339	10.06515	Hammer Straße 124
Q99292234	U-Bahnhof Moldauhafen	Projekt	53.52894444444444	10.014911111111111	
Q78670034	Albert-Schweitzer-Schule	weiterführende Schule	53.63258	10.04783	
Q18619282	Bahnhof Nettelnburg	S-Bahnstation	53.487777777778	10.181111111111	Edith-Stein-Platz 1
Q15098644	U-Bahnhof Klein Borstel	U-Bahnhof	53.6278	10.0333	
Q1567944	Hafenkrankenhaus	ehemaliges Krankenhaus	53.5475	9.96944444	
Q81332733	Flakturm IV	Flakturm	53.55638888888889	9.97	
Q1632185	Alsterring-Gymnasium	Schule	53.59711	10.04834	Wittenkamp 15, 22307 Hamburg
Q110923952	Hochbunker Heußweg 114	Luftschutzbunker	53.58015	9.95755	Heußweg 114
Q28791184	Café Gnosa	Café	53.558888888889	10.012777777778	
Q109877868	Villa Troplowitz	Villa	53.58082	10.00003	Agnesstraße 1
Q69353487	Eden-Theater	abgegangenes Bauwerk	53.54933	9.96521	
Q1259001	St. Pankratius	Kirchengebäude	53.47583333	10.085	
Q1596400	Heinrich-Heine-Gymnasium	Schulgebäude	53.665	10.074305555555556	Harksheider Straße 70
Q106460498	Rundbunker Schwarzenbergstraße	Luftschutzbunker	53.46276	9.97503	Schwarzenbergstraße 50-54
Q800872	Bahnhof Hamburg-Hammerbrook	S-Bahnstation	53.546389	10.023611	Hammerbrookstraße 60
Q6453924	Bahnhof Königstraße	S-Bahnstation	53.548333	9.945556	Königstraße 20
Q96323882	Schule Friedrichstraße	Schulgebäude	53.54733	9.95884	Friedrichstraße 55
Q109673231	Heinrich-Osterath-Straße 45	Schulgebäude	53.44388	10.16419	Heinrich-Osterath-Straße 45
Q101992297	Bundesstraße 41	Schulgebäude	53.56636	9.97813	Bundesstraße 41
Q1275609	Allee-Theater	Opernhaus	53.55472222	9.94194444	Max-Brauer-Allee 76, 22765 Hamburg
Q104870500	Große Freiheit 63	Schulgebäude	53.55203	9.95748	Große Freiheit 63
Q107711128	Schule Eulenkrugstraße	Schulgebäude	53.64386	10.18383	Eulenkrugstraße 166
Q88279795	Katholische Schule Hammer Kirche	katholische Bekenntnisschule	53.55613	10.05468	Bei der Hammer Kirche 10
Q2465932	U-Bahnhof Hudtwalckerstraße	U-Bahnhof	53.594336	9.99611	
Q2641613	Alexander-von-Humboldt-Gymnasium	Gymnasium	53.43867	9.99275	
Q65966927	Schule Ehestorfer Weg	Schulgebäude	53.45583	9.95111	Ehestorfer Weg 14
Q101438779	Jugend-Europahaus	Institution	53.552324	10.074201	
Q75514844	Carl-Cohn-Schule	Grundschule	53.60145	10.01196	
Q96323170	Grundschule St. Pauli	Schule in öffentlicher Trägerschaft	53.54658	9.95888	
Q104120358	Schule Mendelstraße	Schulgebäude	53.50624	10.19331	Mendelstraße 6
Q1719371	KZ Fuhlsbüttel	Konzentrationslager	53.6225	10.01888889	
Q86607734	Blankeneser Kino	Kino	53.559071	9.811224	Blankeneser Bahnhofstraße 4, 22587 Hamburg
Q3853997	U-Bahnhof Meiendorfer Weg	U-Bahnhof	53.63888889	10.15611111	
Q15853621	Wandsbek Quarree	Einkaufszentrum	53.572658	10.06654	
Q14906925	Kapernaumkirche (Hamburg-Horn)	Kirchengebäude	53.55638889	10.08138889	
Q56426045	Rudolf-Steiner-Schule Altona	Schulgebäude	53.55049	9.92185	
Q108429115	Altbau der Geschwister-Scholl-Schule	Schulgebäude	53.5909	9.85629	Böttcherkamp 181
Q34378970	Kurbel am Nobistor	Kino	53.55046111111111	9.954530555555555	Nobistor 26, 22767 Hamburg
Q104163467	Schule Leuschnerstraße	Schulgebäude	53.49676	10.2067	Leuschnerstraße 13
Q105547318	Campus Hebebrandstraße	Schulgebäude	53.60793	10.02949	Hebebrandstraße 1
Q1783239	Kontorhaus Leder-Schüler	Kontorhaus	53.55113889	10.02580556	
Q1719687	U-Bahnhof Christuskirche	U-Bahnhof	53.56944444	9.96222222	
Q65998650	Martini-Klinik am UKE GmbH	Krankenhaus	53.591844	9.978825	
Q115311296	Landhaus Schel	Landhaus	53.53551260313713	10.102099636598446	
Q1382708	Osterkirche	Kirchengebäude	53.60972222	10.07388889	
Q107972747	Schule Traberweg	Schulgebäude	53.59703	10.10111	Eckerkoppel 125
Q91915341	Schule Zeidlerstraße	Schulgebäude	53.51079	9.99523	
Q104776433	Schule Grabenstraße	Schulgebäude	53.56027	9.97342	Flora-Neumann-Straße 3
Q108016910	Volkshochschule Hamburg-Ost	Schulgebäude	53.6072	10.1198	Berner Heerweg 183
Q1170288	Dreifaltigkeitskirche	Kirchengebäude	53.55581667	10.05684444	
Q2801591	St. Stephan	Pfarrkirche	53.59027778	10.08388889	
Q2415813	Theater Istasyon	Theatergebäude	53.556411	9.94624	
Q2465914	U-Bahnhof Hammer Kirche	U-Bahnhof	53.55555556	10.055	
Q28979062	Domstift Hamburg	religiöse Gemeinschaft	53.549255	9.997706	
Q414150	Akademie der Wissenschaften in Hamburg	Akademie der Wissenschaften	53.562597	9.9882	
Q67779294	Schule Stengelestraße	Grundschule	53.54961	10.0941	
Q108732863	Stadtteilschule Lurup	Schulgebäude	53.59033	9.86982	Flurstraße 15
Q108303627	Cuxhavener Straße 566	Gebäudekomplex	53.46812	9.80993	Cuxhavener Straße 566
